run_id,batch_id,timestamp,f_ge_Hz,f_ef_Hz,f_gf_Hz,P_pump_dBm,P_ge_dBm,P_ef_dBm,phi_ge_rad,phi_ef_rad,phi_gf_rad,T2star_ns,T1_ns,contrast,fit_ok,temp_mK,fridge_cycle_id,resonator_Q,notes
synth_01416,batch_synth_v1,2025-09-30T15:58:03.558552,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-33.75,0.0,0.0,0.0,102.86041923690013,294.63847149449225,0.7033152352844942,True,15.0,demo_cycle,8000.0,
synth_01417,batch_synth_v1,2025-09-30T15:58:03.558561,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-32.5,0.0,0.0,0.0,112.93898977044788,293.9821491740323,0.702577784356691,True,15.0,demo_cycle,8000.0,
synth_01418,batch_synth_v1,2025-09-30T15:58:03.558576,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-31.25,0.0,0.0,0.0,105.79854161628141,293.3995412026237,0.7012066165262276,True,15.0,demo_cycle,8000.0,
synth_01419,batch_synth_v1,2025-09-30T15:58:03.558585,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-30.0,0.0,0.0,0.0,115.64831519771833,292.9048424927824,0.6992194189437894,True,15.0,demo_cycle,8000.0,
synth_01420,batch_synth_v1,2025-09-30T15:58:03.558594,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-28.75,0.0,0.0,0.0,116.50587948954015,292.51010609776637,0.6966418251330793,True,15.0,demo_cycle,8000.0,
synth_01421,batch_synth_v1,2025-09-30T15:58:03.558603,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-27.5,0.0,0.0,0.0,95.12322571941807,292.2249495457748,0.6935070843354543,True,15.0,demo_cycle,8000.0,
synth_01422,batch_synth_v1,2025-09-30T15:58:03.558612,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-26.25,0.0,0.0,0.0,104.97338642628768,292.0563205143327,0.6898556326168841,True,15.0,demo_cycle,8000.0,
synth_01423,batch_synth_v1,2025-09-30T15:58:03.558621,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-25.0,0.0,0.0,0.0,126.9941226603627,292.00832755407174,0.6857345712696632,True,15.0,demo_cycle,8000.0,
synth_01424,batch_synth_v1,2025-09-30T15:58:03.558630,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-23.75,0.0,0.0,0.0,120.99783565019901,292.08213998622637,0.6811970592371488,True,15.0,demo_cycle,8000.0,
synth_01425,batch_synth_v1,2025-09-30T15:58:03.558639,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-22.5,0.0,0.0,0.0,96.57510025370934,292.2759594127855,0.6763016273988394,True,15.0,demo_cycle,8000.0,
synth_01426,batch_synth_v1,2025-09-30T15:58:03.558648,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-21.25,0.0,0.0,0.0,111.13441824799484,292.5850635334392,0.6711114235610584,True,15.0,demo_cycle,8000.0,
synth_01427,batch_synth_v1,2025-09-30T15:58:03.558660,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-20.0,0.0,0.0,0.0,109.18711248788598,293.0019212017455,0.6656933978923616,True,15.0,demo_cycle,8000.0,
synth_01428,batch_synth_v1,2025-09-30T15:58:03.558670,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-18.75,0.0,0.0,0.0,115.07325093128782,293.51637591723835,0.6601174393110066,True,15.0,demo_cycle,8000.0,
synth_01429,batch_synth_v1,2025-09-30T15:58:03.558679,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-17.5,0.0,0.0,0.0,125.52226425538629,294.11589328279604,0.654455473964511,True,15.0,demo_cycle,8000.0,
synth_01430,batch_synth_v1,2025-09-30T15:58:03.558688,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-16.25,0.0,0.0,0.0,116.00443545345595,294.78586639811266,0.6487805374303112,True,15.0,demo_cycle,8000.0,
synth_01431,batch_synth_v1,2025-09-30T15:58:03.558702,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-15.0,0.0,0.0,0.0,108.21760542630733,295.50997174853234,0.6431658326055152,True,15.0,demo_cycle,8000.0,
synth_01432,batch_synth_v1,2025-09-30T15:58:03.558718,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-13.75,0.0,0.0,0.0,124.49847397569025,296.2705669182181,0.6376837854383441,True,15.0,demo_cycle,8000.0,
synth_01433,batch_synth_v1,2025-09-30T15:58:03.558733,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-12.5,0.0,0.0,0.0,105.01291472470633,297.04912043759947,0.6324051106816949,True,15.0,demo_cycle,8000.0,
synth_01434,batch_synth_v1,2025-09-30T15:58:03.558744,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-11.25,0.0,0.0,0.0,107.38347051482393,297.82666329210934,0.627397899719982,True,15.0,demo_cycle,8000.0,
synth_01435,batch_synth_v1,2025-09-30T15:58:03.558753,5200000000.0,4900000000.0,10100000000.0,0.0,-17.5,-10.0,0.0,0.0,0.0,113.55753579555211,298.58425109145657,0.6227267422356842,True,15.0,demo_cycle,8000.0,
synth_01436,batch_synth_v1,2025-09-30T15:58:03.558770,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-60.0,0.0,0.0,0.0,107.28752355357484,298.07688778810405,0.6175775397025144,True,15.0,demo_cycle,8000.0,
synth_01437,batch_synth_v1,2025-09-30T15:58:03.558779,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-58.75,0.0,0.0,0.0,122.16642325760021,298.7856081542475,0.6219740651562035,True,15.0,demo_cycle,8000.0,
synth_01438,batch_synth_v1,2025-09-30T15:58:03.558788,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-57.5,0.0,0.0,0.0,104.23715391894757,299.4348330871757,0.6267497976745808,True,15.0,demo_cycle,8000.0,
synth_01439,batch_synth_v1,2025-09-30T15:58:03.558798,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-56.25,0.0,0.0,0.0,113.86279299404332,300.00874458991944,0.6318431334927317,True,15.0,demo_cycle,8000.0,
synth_01440,batch_synth_v1,2025-09-30T15:58:03.558810,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-55.0,0.0,0.0,0.0,115.93183648680724,300.4933596344854,0.6371883719749595,True,15.0,demo_cycle,8000.0,
synth_01441,batch_synth_v1,2025-09-30T15:58:03.558820,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-53.75,0.0,0.0,0.0,120.5284935948156,300.87687085039613,0.6427165631091759,True,15.0,demo_cycle,8000.0,
synth_01442,batch_synth_v1,2025-09-30T15:58:03.558829,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-52.5,0.0,0.0,0.0,125.45850327555395,301.14993420456966,0.6483563969160792,True,15.0,demo_cycle,8000.0,
synth_01443,batch_synth_v1,2025-09-30T15:58:03.558838,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-51.25,0.0,0.0,0.0,102.01288770719648,301.30589666338125,0.6540351233003355,True,15.0,demo_cycle,8000.0,
synth_01444,batch_synth_v1,2025-09-30T15:58:03.558847,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-50.0,0.0,0.0,0.0,108.71790616097095,301.34095829005145,0.6596794904782984,True,15.0,demo_cycle,8000.0,
synth_01445,batch_synth_v1,2025-09-30T15:58:03.558860,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-48.75,0.0,0.0,0.0,114.61012627979775,301.2542648279485,0.6652166898771705,True,15.0,demo_cycle,8000.0,
synth_01446,batch_synth_v1,2025-09-30T15:58:03.558869,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-47.5,0.0,0.0,0.0,104.8823852273353,301.0479285140664,0.6705752953170429,True,15.0,demo_cycle,8000.0,
synth_01447,batch_synth_v1,2025-09-30T15:58:03.558878,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-46.25,0.0,0.0,0.0,119.95360490053795,300.7269766155698,0.6756861843609868,True,15.0,demo_cycle,8000.0,
synth_01448,batch_synth_v1,2025-09-30T15:58:03.558888,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-45.0,0.0,0.0,0.0,113.46008400535231,300.2992289432826,0.6804834299483982,True,15.0,demo_cycle,8000.0,
synth_01449,batch_synth_v1,2025-09-30T15:58:03.558900,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-43.75,0.0,0.0,0.0,132.6241423062833,299.7751073264364,0.6849051508101169,True,15.0,demo_cycle,8000.0,
synth_01450,batch_synth_v1,2025-09-30T15:58:03.558910,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-42.5,0.0,0.0,0.0,109.35678161320303,299.167381690717,0.6888943096955357,True,15.0,demo_cycle,8000.0,
synth_01451,batch_synth_v1,2025-09-30T15:58:03.558919,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-41.25,0.0,0.0,0.0,111.57150634244367,298.4908589262735,0.6923994491150989,True,15.0,demo_cycle,8000.0,
synth_01452,batch_synth_v1,2025-09-30T15:58:03.558928,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-40.0,0.0,0.0,0.0,117.19033503336804,297.7620221262451,0.6953753551076045,True,15.0,demo_cycle,8000.0,
synth_01453,batch_synth_v1,2025-09-30T15:58:03.558937,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-38.75,0.0,0.0,0.0,121.40275858801908,296.99862898555256,0.6977836404701543,True,15.0,demo_cycle,8000.0,
synth_01454,batch_synth_v1,2025-09-30T15:58:03.558950,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-37.5,0.0,0.0,0.0,115.67637896198907,296.2192791447419,0.6995932399274734,True,15.0,demo_cycle,8000.0,
synth_01455,batch_synth_v1,2025-09-30T15:58:03.558959,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-36.25,0.0,0.0,0.0,108.94879287290249,295.4429610202998,0.7007808108532464,True,15.0,demo_cycle,8000.0,
synth_01456,batch_synth_v1,2025-09-30T15:58:03.558968,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-35.0,0.0,0.0,0.0,101.31284433250241,294.68858916266447,0.7013310343744315,True,15.0,demo_cycle,8000.0,
synth_01457,batch_synth_v1,2025-09-30T15:58:03.558977,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-33.75,0.0,0.0,0.0,112.24467427222318,293.974543413941,0.7012368129745075,True,15.0,demo_cycle,8000.0,
synth_01458,batch_synth_v1,2025-09-30T15:58:03.558986,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-32.5,0.0,0.0,0.0,114.13823776176744,293.31822109348104,0.7004993620467043,True,15.0,demo_cycle,8000.0,
synth_01459,batch_synth_v1,2025-09-30T15:58:03.558997,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-31.25,0.0,0.0,0.0,91.33500948179463,292.73561312207244,0.6991281942162408,True,15.0,demo_cycle,8000.0,
synth_01460,batch_synth_v1,2025-09-30T15:58:03.559006,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-30.0,0.0,0.0,0.0,109.62289867848243,292.2409144122311,0.6971409966338026,True,15.0,demo_cycle,8000.0,
synth_01461,batch_synth_v1,2025-09-30T15:58:03.559015,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-28.75,0.0,0.0,0.0,102.59130210893873,291.8461780172151,0.6945634028230925,True,15.0,demo_cycle,8000.0,
synth_01462,batch_synth_v1,2025-09-30T15:58:03.559024,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-27.5,0.0,0.0,0.0,126.7701499706415,291.5610214652235,0.6914286620254675,True,15.0,demo_cycle,8000.0,
synth_01463,batch_synth_v1,2025-09-30T15:58:03.559036,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-26.25,0.0,0.0,0.0,117.54315453895056,291.3923924337814,0.6877772103068973,True,15.0,demo_cycle,8000.0,
synth_01464,batch_synth_v1,2025-09-30T15:58:03.559045,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-25.0,0.0,0.0,0.0,117.09161803389154,291.34439947352047,0.6836561489596764,True,15.0,demo_cycle,8000.0,
synth_01465,batch_synth_v1,2025-09-30T15:58:03.559057,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-23.75,0.0,0.0,0.0,119.71149170014569,291.4182119056751,0.679118636927162,True,15.0,demo_cycle,8000.0,
synth_01466,batch_synth_v1,2025-09-30T15:58:03.559073,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-22.5,0.0,0.0,0.0,95.15862472646374,291.6120313322342,0.6742232050888526,True,15.0,demo_cycle,8000.0,
synth_01467,batch_synth_v1,2025-09-30T15:58:03.559083,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-21.25,0.0,0.0,0.0,112.5612784057382,291.92113545288794,0.6690330012510716,True,15.0,demo_cycle,8000.0,
synth_01468,batch_synth_v1,2025-09-30T15:58:03.559094,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-20.0,0.0,0.0,0.0,123.08003916339112,292.33799312119424,0.6636149755823748,True,15.0,demo_cycle,8000.0,
synth_01469,batch_synth_v1,2025-09-30T15:58:03.559106,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-18.75,0.0,0.0,0.0,108.73958024482319,292.8524478366871,0.6580390170010199,True,15.0,demo_cycle,8000.0,
synth_01470,batch_synth_v1,2025-09-30T15:58:03.559712,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-17.5,0.0,0.0,0.0,113.62754056793285,293.45196520224476,0.6523770516545242,True,15.0,demo_cycle,8000.0,
synth_01471,batch_synth_v1,2025-09-30T15:58:03.559766,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-16.25,0.0,0.0,0.0,113.02325229450562,294.1219383175614,0.6467021151203244,True,15.0,demo_cycle,8000.0,
synth_01472,batch_synth_v1,2025-09-30T15:58:03.559778,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-15.0,0.0,0.0,0.0,121.41293528604592,294.84604366798106,0.6410874102955284,True,15.0,demo_cycle,8000.0,
synth_01473,batch_synth_v1,2025-09-30T15:58:03.559799,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-13.75,0.0,0.0,0.0,117.42856078910607,295.6066388376668,0.6356053631283574,True,15.0,demo_cycle,8000.0,
synth_01474,batch_synth_v1,2025-09-30T15:58:03.559821,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-12.5,0.0,0.0,0.0,122.07157264232288,296.3851923570482,0.6303266883717081,True,15.0,demo_cycle,8000.0,
synth_01475,batch_synth_v1,2025-09-30T15:58:03.559836,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-11.25,0.0,0.0,0.0,108.1977175961296,297.1627352115581,0.6253194774099953,True,15.0,demo_cycle,8000.0,
synth_01476,batch_synth_v1,2025-09-30T15:58:03.559848,5200000000.0,4900000000.0,10100000000.0,0.0,-16.25,-10.0,0.0,0.0,0.0,103.51024420176951,297.9203230109053,0.6206483199256975,True,15.0,demo_cycle,8000.0,
synth_01477,batch_synth_v1,2025-09-30T15:58:03.559882,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-60.0,0.0,0.0,0.0,122.97594935337895,297.52924106019884,0.6164356605668052,True,15.0,demo_cycle,8000.0,
synth_01478,batch_synth_v1,2025-09-30T15:58:03.559893,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-58.75,0.0,0.0,0.0,116.1994307684591,298.2379614263423,0.6208321860204943,True,15.0,demo_cycle,8000.0,
synth_01479,batch_synth_v1,2025-09-30T15:58:03.559902,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-57.5,0.0,0.0,0.0,115.82961158191816,298.8871863592705,0.6256079185388717,True,15.0,demo_cycle,8000.0,
synth_01480,batch_synth_v1,2025-09-30T15:58:03.559911,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-56.25,0.0,0.0,0.0,122.50572062525677,299.46109786201424,0.6307012543570225,True,15.0,demo_cycle,8000.0,
synth_01481,batch_synth_v1,2025-09-30T15:58:03.559926,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-55.0,0.0,0.0,0.0,114.31325065538361,299.9457129065802,0.6360464928392503,True,15.0,demo_cycle,8000.0,
synth_01482,batch_synth_v1,2025-09-30T15:58:03.559946,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-53.75,0.0,0.0,0.0,115.51715605115974,300.3292241224909,0.6415746839734667,True,15.0,demo_cycle,8000.0,
synth_01483,batch_synth_v1,2025-09-30T15:58:03.559958,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-52.5,0.0,0.0,0.0,128.91996306489293,300.60228747666446,0.64721451778037,True,15.0,demo_cycle,8000.0,
synth_01484,batch_synth_v1,2025-09-30T15:58:03.559968,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-51.25,0.0,0.0,0.0,121.32394330323176,300.75824993547604,0.6528932441646264,True,15.0,demo_cycle,8000.0,
synth_01485,batch_synth_v1,2025-09-30T15:58:03.559977,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-50.0,0.0,0.0,0.0,110.9178007911187,300.79331156214624,0.6585376113425893,True,15.0,demo_cycle,8000.0,
synth_01486,batch_synth_v1,2025-09-30T15:58:03.559986,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-48.75,0.0,0.0,0.0,117.761458226478,300.7066181000433,0.6640748107414614,True,15.0,demo_cycle,8000.0,
synth_01487,batch_synth_v1,2025-09-30T15:58:03.559995,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-47.5,0.0,0.0,0.0,118.12710187052758,300.5002817861612,0.6694334161813337,True,15.0,demo_cycle,8000.0,
synth_01488,batch_synth_v1,2025-09-30T15:58:03.560006,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-46.25,0.0,0.0,0.0,111.20707615817838,300.1793298876646,0.6745443052252776,True,15.0,demo_cycle,8000.0,
synth_01489,batch_synth_v1,2025-09-30T15:58:03.560016,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-45.0,0.0,0.0,0.0,122.62564970451123,299.7515822153774,0.679341550812689,True,15.0,demo_cycle,8000.0,
synth_01490,batch_synth_v1,2025-09-30T15:58:03.560025,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-43.75,0.0,0.0,0.0,118.8363090681918,299.2274605985312,0.6837632716744078,True,15.0,demo_cycle,8000.0,
synth_01491,batch_synth_v1,2025-09-30T15:58:03.560041,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-42.5,0.0,0.0,0.0,126.96179609518869,298.6197349628118,0.6877524305598265,True,15.0,demo_cycle,8000.0,
synth_01492,batch_synth_v1,2025-09-30T15:58:03.560051,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-41.25,0.0,0.0,0.0,130.09915861922764,297.9432121983683,0.6912575699793897,True,15.0,demo_cycle,8000.0,
synth_01493,batch_synth_v1,2025-09-30T15:58:03.560060,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-40.0,0.0,0.0,0.0,111.5440112494996,297.2143753983399,0.6942334759718953,True,15.0,demo_cycle,8000.0,
synth_01494,batch_synth_v1,2025-09-30T15:58:03.560069,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-38.75,0.0,0.0,0.0,103.06166613640477,296.45098225764735,0.6966417613344451,True,15.0,demo_cycle,8000.0,
synth_01495,batch_synth_v1,2025-09-30T15:58:03.560078,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-37.5,0.0,0.0,0.0,116.4013236421737,295.6716324168367,0.6984513607917642,True,15.0,demo_cycle,8000.0,
synth_01496,batch_synth_v1,2025-09-30T15:58:03.560091,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-36.25,0.0,0.0,0.0,107.46632355083041,294.8953142923946,0.6996389317175372,True,15.0,demo_cycle,8000.0,
synth_01497,batch_synth_v1,2025-09-30T15:58:03.560102,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-35.0,0.0,0.0,0.0,104.75189186389724,294.14094243475927,0.7001891552387223,True,15.0,demo_cycle,8000.0,
synth_01498,batch_synth_v1,2025-09-30T15:58:03.560118,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-33.75,0.0,0.0,0.0,112.98176730778961,293.4268966860358,0.7000949338387983,True,15.0,demo_cycle,8000.0,
synth_01499,batch_synth_v1,2025-09-30T15:58:03.560132,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-32.5,0.0,0.0,0.0,110.61711211936725,292.77057436557584,0.6993574829109951,True,15.0,demo_cycle,8000.0,
synth_01500,batch_synth_v1,2025-09-30T15:58:03.560153,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-31.25,0.0,0.0,0.0,97.83451818796568,292.18796639416723,0.6979863150805317,True,15.0,demo_cycle,8000.0,
synth_01501,batch_synth_v1,2025-09-30T15:58:03.560168,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-30.0,0.0,0.0,0.0,114.03692804868341,291.6932676843259,0.6959991174980934,True,15.0,demo_cycle,8000.0,
synth_01502,batch_synth_v1,2025-09-30T15:58:03.560183,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-28.75,0.0,0.0,0.0,109.99759396118333,291.2985312893099,0.6934215236873833,True,15.0,demo_cycle,8000.0,
synth_01503,batch_synth_v1,2025-09-30T15:58:03.560194,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-27.5,0.0,0.0,0.0,113.22135368913082,291.0133747373183,0.6902867828897583,True,15.0,demo_cycle,8000.0,
synth_01504,batch_synth_v1,2025-09-30T15:58:03.560204,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-26.25,0.0,0.0,0.0,103.7767515871747,290.8447457058762,0.6866353311711881,True,15.0,demo_cycle,8000.0,
synth_01505,batch_synth_v1,2025-09-30T15:58:03.560217,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-25.0,0.0,0.0,0.0,110.11627754944217,290.79675274561527,0.6825142698239672,True,15.0,demo_cycle,8000.0,
synth_01506,batch_synth_v1,2025-09-30T15:58:03.560232,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-23.75,0.0,0.0,0.0,118.42860954664765,290.8705651777699,0.6779767577914528,True,15.0,demo_cycle,8000.0,
synth_01507,batch_synth_v1,2025-09-30T15:58:03.560247,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-22.5,0.0,0.0,0.0,116.70638471507961,291.064384604329,0.6730813259531434,True,15.0,demo_cycle,8000.0,
synth_01508,batch_synth_v1,2025-09-30T15:58:03.560261,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-21.25,0.0,0.0,0.0,109.60827641566975,291.37348872498274,0.6678911221153624,True,15.0,demo_cycle,8000.0,
synth_01509,batch_synth_v1,2025-09-30T15:58:03.560283,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-20.0,0.0,0.0,0.0,117.94849535402383,291.79034639328904,0.6624730964466656,True,15.0,demo_cycle,8000.0,
synth_01510,batch_synth_v1,2025-09-30T15:58:03.560297,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-18.75,0.0,0.0,0.0,110.46292363572611,292.3048011087819,0.6568971378653107,True,15.0,demo_cycle,8000.0,
synth_01511,batch_synth_v1,2025-09-30T15:58:03.560312,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-17.5,0.0,0.0,0.0,101.29532764018482,292.90431847433956,0.651235172518815,True,15.0,demo_cycle,8000.0,
synth_01512,batch_synth_v1,2025-09-30T15:58:03.560328,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-16.25,0.0,0.0,0.0,105.70578735368237,293.5742915896562,0.6455602359846152,True,15.0,demo_cycle,8000.0,
synth_01513,batch_synth_v1,2025-09-30T15:58:03.560344,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-15.0,0.0,0.0,0.0,112.68112553159992,294.29839694007586,0.6399455311598192,True,15.0,demo_cycle,8000.0,
synth_01514,batch_synth_v1,2025-09-30T15:58:03.560354,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-13.75,0.0,0.0,0.0,126.20251072754255,295.0589921097616,0.6344634839926482,True,15.0,demo_cycle,8000.0,
synth_01515,batch_synth_v1,2025-09-30T15:58:03.560363,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-12.5,0.0,0.0,0.0,112.07291727383293,295.837545629143,0.629184809235999,True,15.0,demo_cycle,8000.0,
synth_01516,batch_synth_v1,2025-09-30T15:58:03.560373,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-11.25,0.0,0.0,0.0,110.0088299010424,296.61508848365287,0.6241775982742861,True,15.0,demo_cycle,8000.0,
synth_01517,batch_synth_v1,2025-09-30T15:58:03.560388,5200000000.0,4900000000.0,10100000000.0,0.0,-15.0,-10.0,0.0,0.0,0.0,125.85661138480104,297.3726762830001,0.6195064407899883,True,15.0,demo_cycle,8000.0,
synth_01518,batch_synth_v1,2025-09-30T15:58:03.560408,5200000000.0,4900000000.0,10100000000.0,0.0,-13.75,-60.0,0.0,0.0,0.0,113.11066244877794,297.1152925537261,0.6162523162090222,True,15.0,demo_cycle,8000.0,
synth_01519,batch_synth_v1,2025-09-30T15:58:03.560417,5200000000.0,4900000000.0,10100000000.0,0.0,-13.75,-58.75,0.0,0.0,0.0,93.27701036520158,297.8240129198695,0.6206488416627113,True,15.0,demo_cycle,8000.0,
synth_01520,batch_synth_v1,2025-09-30T15:58:03.560426,5200000000.0,4900000000.0,10100000000.0,0.0,-13.75,-57.5,0.0,0.0,0.0,107.8559361377842,298.47323785279775,0.6254245741810887,True,15.0,demo_cycle,8000.0,
synth_01521,batch_synth_v1,2025-09-30T15:58:03.560439,5200000000.0,4900000000.0,10100000000.0,0.0,-13.75,-56.25,0.0,0.0,0.0,106.07912019829745,299.0471493555415,0.6305179099992395,True,15.0,demo_cycle,8000.0,
synth_01522,batch_synth_v1,2025-09-30T15:58:03.560460,5200000000.0,4900000000.0,10100000000.0,0.0,-13.75,-55.0,0.0,0.0,0.0,112.77945832581267,299.5317644001074,0.6358631484814673,True,15.0,demo_cycle,8000.0,
synth_01523,batch_synth_v1,2025-09-30T15:58:03.560475,5200000000.0,4900000000.0,10100000000.0,0.0,-13.75,-53.75,0.0,0.0,0.0,123.6854662037339,299.91527561601816,0.6413913396156837,True,15.0,demo_cycle,8000.0,
synth_01524,batch_synth_v1,2025-09-30T15:58:03.560484,5200000000.0,4900000000.0,10100000000.0,0.0,-13.75,-52.5,0.0,0.0,0.0,116.19290723621378,300.1883389701917,0.647031173422587,True,15.0,demo_cycle,8000.0,
synth_01525,batch_synth_v1,2025-09-30T15:58:03.560493,5200000000.0,4900000000.0,10100000000.0,0.0,-13.75,-51.25,0.0,0.0,0.0,110.01532714466667,300.3443014290033,0.6527098998068434,True,15.0,demo_cycle,8000.0,
synth_01526,batch_synth_v1,2025-09-30T15:58:03.560502,5200000000.0,4900000000.0,10100000000.0,0.0,-13.75,-50.0,0.0,0.0,0.0,127.85248097442218,300.3793630556735,0.6583542669848063,True,15.0,demo_cycle,8000.0,
synth_01527,batch_synth_v1,2025-09-30T15:58:03.560516,5200000000.0,4900000000.0,10100000000.0,0.0,-13.75,-48.75,0.0,0.0,0.0,128.58755464203543,300.2926695935705,0.6638914663836784,True,15.0,demo_cycle,8000.0,
synth_01528,batch_synth_v1,2025-09-30T15:58:03.560526,5200000000.0,4900000000.0,10100000000.0,0.0,-13.75,-47.5,0.0,0.0,0.0,115.77867541424129,300.08633327968846,0.6692500718235507,True,15.0,demo_cycle,8000.0,
